# seed	om	si8	S8	As*1e9
2.320000000000000000e+02 1.046385663744786587e-01 1.896892128887026074e-01 7.355624332273444921e-01 7.757917900190049565e+00
2.330000000000000000e+02 2.286834375346826209e-01 2.804233027009215840e-01 7.557264568001325067e-01 4.751076502486702324e+00
2.340000000000000000e+02 2.832755901345246907e-01 3.121054270676607567e-01 9.469560586580796357e-01 5.613239153014999872e+00
2.350000000000000000e+02 3.699506413112841896e-01 3.566716872808299854e-01 7.583170577754168029e-01 3.304935050457451506e+00
2.360000000000000000e+02 1.113081496381003455e-01 1.956411583878288896e-01 7.100843013708000306e-01 7.126945943424747298e+00
2.370000000000000000e+02 3.278182310804135802e-01 3.357478924882223437e-01 7.015602185088407605e-01 3.212023039453501649e+00
2.380000000000000000e+02 4.089437797044045420e-01 3.749976510437709187e-01 8.632995661841122992e-01 3.752497891338411495e+00
2.390000000000000000e+02 4.036879432915705390e-01 3.725800815303224045e-01 6.257584796451505227e-01 2.169680722176401400e+00
2.400000000000000000e+02 2.512879272511865936e-01 2.939561536128302843e-01 6.918967441000538621e-01 3.883661558453621598e+00
2.410000000000000000e+02 4.451056713730673353e-01 3.912265393001161384e-01 8.012366128363378470e-01 3.106438813935566312e+00
2.420000000000000000e+02 3.731641381740012919e-01 3.582174139219473363e-01 7.758948661511224643e-01 3.406358388459394870e+00
2.430000000000000000e+02 4.444600179662606121e-01 3.909426871358181454e-01 7.525010375070355639e-01 2.793305153890298431e+00
2.440000000000000000e+02 1.554359003228380498e-01 2.311917916142990637e-01 7.690397546561876796e-01 6.356383512073119135e+00
2.450000000000000000e+02 2.414822378487494758e-01 2.881637452009301881e-01 8.958407957828025125e-01 5.803142024601500637e+00
2.460000000000000000e+02 2.946590540824561288e-01 3.183146590031840084e-01 6.920635064404436765e-01 3.427103538318456710e+00
2.470000000000000000e+02 4.401619856307680267e-01 3.890478414932470597e-01 6.703156833603505227e-01 2.280106407888452313e+00
2.480000000000000000e+02 3.744907723817543221e-01 3.588535975868846761e-01 7.815822882512167835e-01 3.436887445086921122e+00
2.490000000000000000e+02 1.815855631678162663e-01 2.498833977988381416e-01 7.839361319172950537e-01 5.875383392447760755e+00
2.500000000000000000e+02 1.159766161879246527e-01 1.997017914001681937e-01 8.207936005038571903e-01 8.348652641899821703e+00
2.510000000000000000e+02 3.917375694502974182e-01 3.670239088611237377e-01 6.601189016635400364e-01 2.472314580980029763e+00
2.520000000000000000e+02 4.426604038152773812e-01 3.901504228469896418e-01 6.888941605638416732e-01 2.388784045455613292e+00
2.530000000000000000e+02 8.909837891853905623e-02 1.750377190130168459e-01 9.661782110358574371e-01 1.193246231350558162e+01
2.540000000000000000e+02 3.828480215738315207e-01 3.628356466540444414e-01 6.426247074766223699e-01 2.402521156516565615e+00
2.550000000000000000e+02 3.290247053867618732e-01 3.363651540594246869e-01 7.061458188363043398e-01 3.236932181042339263e+00
2.560000000000000000e+02 4.024519091864073861e-01 3.720092510794063001e-01 6.853908691330388159e-01 2.583740928673401438e+00
2.570000000000000000e+02 4.186181162304210002e-01 3.794073618905758338e-01 9.223500865738857302e-01 4.080140235248249425e+00
2.580000000000000000e+02 3.606564351748474118e-01 3.521628880725080624e-01 5.909763957315845584e-01 2.166137400125301316e+00
2.590000000000000000e+02 4.250289228428451027e-01 3.823014860850360574e-01 7.848504014271640017e-01 3.119022739390655108e+00
2.600000000000000000e+02 1.720726972170185110e-01 2.432499317807453043e-01 7.688260525212330387e-01 5.934958812272132178e+00
2.610000000000000000e+02 4.452719842805478168e-01 3.912996230090056149e-01 9.339092821438184089e-01 3.967412933221681204e+00
2.620000000000000000e+02 2.827684147160006156e-01 3.118259057795951805e-01 8.126899161459131271e-01 4.525535252771536676e+00
2.630000000000000000e+02 2.273446512955531185e-01 2.796012537925640640e-01 6.794326655858023978e-01 4.077540466290544785e+00
2.640000000000000000e+02 1.997998399397550029e-01 2.621164708724899040e-01 6.640959581665962785e-01 4.340874182119913272e+00
2.650000000000000000e+02 2.945473409283616562e-01 3.182543124686053049e-01 8.542355339279263937e-01 4.723569609750105869e+00
2.660000000000000000e+02 2.905589654004411826e-01 3.160922764642795091e-01 6.566845900515424495e-01 3.181426393489378501e+00
2.670000000000000000e+02 1.952371672230623356e-01 2.591063120185085888e-01 9.097545207940614942e-01 6.825951445972849640e+00
2.680000000000000000e+02 4.337399547015665657e-01 3.861992792148459253e-01 7.846716027695379569e-01 3.065171754798484915e+00
2.690000000000000000e+02 1.081492552398413409e-01 1.928450565640301151e-01 7.061145859099788868e-01 7.208398395997576813e+00
2.700000000000000000e+02 2.508332981850007193e-01 2.936901211108807752e-01 5.830641112072277865e-01 2.947022754331480865e+00
2.710000000000000000e+02 3.223345830972395021e-01 3.329279032381844972e-01 8.644795975578984937e-01 4.501047273415254679e+00
2.720000000000000000e+02 1.597293047815165901e-01 2.343629978888778498e-01 9.499654112137597695e-01 8.204502727256773653e+00
2.730000000000000000e+02 3.361269979998546265e-01 3.399761428746922998e-01 7.728483187967605250e-01 3.679018898608686694e+00
2.740000000000000000e+02 2.120901673629883022e-01 2.700579778538055309e-01 7.953045690867505124e-01 5.386602184990366027e+00
2.750000000000000000e+02 3.954626061620317712e-01 3.687647972467966162e-01 6.964674373008847841e-01 2.701308930853206558e+00
2.760000000000000000e+02 3.767847338320035044e-01 3.599510071810724798e-01 6.015164484338585416e-01 2.148272879832371363e+00
2.770000000000000000e+02 7.986517186596664430e-02 1.657202040225331796e-01 9.067749721357677428e-01 1.181016738275083888e+01
2.780000000000000000e+02 8.065811433780611939e-02 1.665408497828210765e-01 6.033443103702849086e-01 7.109853794167134922e+00
2.790000000000000000e+02 3.632600284553775261e-01 3.534317412263479619e-01 6.845872742821959012e-01 2.824153266355612590e+00
2.800000000000000000e+02 1.067788037445480120e-01 1.916193089288177609e-01 8.297618882766936155e-01 8.908356978903825052e+00
2.810000000000000000e+02 1.653562019225050528e-01 2.384553046848060243e-01 6.113106329855348964e-01 4.417233064997068581e+00
2.820000000000000000e+02 4.688123205034947505e-01 4.015098945990139279e-01 7.317912657310425839e-01 2.533394299015677920e+00
2.830000000000000000e+02 2.007528407464021503e-01 2.627408458646653955e-01 5.857542593350153481e-01 3.567560333896314884e+00
2.840000000000000000e+02 3.062365292209882628e-01 3.245078753638264701e-01 8.808006079841717018e-01 4.800183738477958428e+00
2.850000000000000000e+02 3.225840530174765575e-01 3.330567126148633594e-01 8.149648079676953261e-01 4.120552428539784984e+00
2.860000000000000000e+02 2.887671596513613492e-01 3.151161375323816571e-01 6.559448315604942126e-01 3.191818746207561563e+00
2.870000000000000000e+02 2.268629190254002614e-01 2.793048659649985388e-01 8.308712075046865708e-01 5.462467096772464004e+00
2.880000000000000000e+02 4.509987985420912393e-01 3.938079112417193772e-01 7.206012393073975009e-01 2.551776697291388007e+00
2.890000000000000000e+02 1.840074533865823647e-01 2.515442830791634332e-01 9.624033149813326915e-01 7.626373647845937853e+00
2.900000000000000000e+02 2.772767286383804319e-01 3.087830515182526936e-01 9.418645894596014978e-01 5.654312607471517538e+00
2.910000000000000000e+02 4.405071932741929652e-01 3.892003716646714184e-01 9.157886142507222216e-01 3.881777901595758085e+00
2.920000000000000000e+02 1.217656674538914185e-01 2.046252254182474029e-01 9.660179105653545761e-01 9.901465977394042994e+00
2.930000000000000000e+02 3.588374294546308740e-01 3.512736816098543380e-01 9.392323915761808806e-01 4.697289073580851237e+00
2.940000000000000000e+02 4.545685842287975342e-01 3.953633909427998194e-01 7.989067186150653477e-01 3.036980428917397834e+00
2.950000000000000000e+02 3.623819221426626824e-01 3.530043085366406097e-01 6.904719539255796956e-01 2.872494680915787857e+00
2.960000000000000000e+02 4.059639131379207955e-01 3.736288980543370775e-01 6.974004513018643436e-01 2.645151202316305739e+00
2.970000000000000000e+02 3.381433541043626922e-01 3.409943413302086723e-01 8.795706623260881596e-01 4.457402677911137090e+00
2.980000000000000000e+02 3.197484592100244827e-01 3.315896560101839752e-01 5.777088631820415099e-01 2.329108780846456117e+00
2.990000000000000000e+02 1.254772443252503422e-01 2.077204382415197836e-01 9.020857310613903390e-01 8.940198290025797689e+00
3.000000000000000000e+02 1.089078310417636031e-01 1.935201974506531031e-01 7.951056842448792628e-01 8.344961664554640279e+00
3.010000000000000000e+02 4.401638748785544619e-01 3.890486764211734672e-01 5.925543484273126937e-01 1.771974941006060345e+00
3.020000000000000000e+02 3.964286880051346995e-01 3.692149531633341364e-01 8.629819101925020330e-01 3.841973370201888560e+00
3.030000000000000000e+02 4.271716726205619930e-01 3.832639459571586249e-01 9.466849889594817213e-01 4.179366254467439035e+00
3.040000000000000000e+02 7.364112673759962147e-02 1.591317930789645230e-01 8.575242530896822757e-01 1.159928011868433195e+01
3.050000000000000000e+02 1.511901088225640066e-01 2.280123831686015345e-01 6.283095136485591370e-01 4.905247639463464537e+00
3.060000000000000000e+02 2.620820965464073504e-01 3.002032718003916356e-01 8.133318738944946835e-01 4.787484932147483718e+00
3.070000000000000000e+02 3.631988535409749197e-01 3.534019800841403658e-01 6.998633810622032492e-01 2.934456382809210506e+00
3.080000000000000000e+02 1.032266341428217382e-01 1.884050881614309780e-01 8.675050432440618575e-01 9.605438065638624678e+00
3.090000000000000000e+02 2.196146446021637610e-01 2.748067477714650209e-01 7.607964316835552632e-01 4.938001662838926720e+00
3.100000000000000000e+02 2.762213734102236251e-01 3.081948548754253614e-01 9.641824939048040388e-01 5.853204478462735949e+00
3.110000000000000000e+02 1.136154761938845958e-01 1.976584978579926655e-01 6.086389451725569000e-01 5.728031025687897682e+00
3.120000000000000000e+02 3.212728968615645719e-01 3.323791620754384391e-01 7.296465629088892957e-01 3.480679003502699320e+00
3.130000000000000000e+02 3.870351415087961988e-01 3.648143757592339220e-01 6.728384446493367310e-01 2.588642772541243975e+00
3.140000000000000000e+02 2.867512255477108196e-01 3.140142706172339149e-01 8.924506712850995838e-01 5.125087745092992364e+00
3.150000000000000000e+02 2.852318398989392434e-01 3.131812446033825359e-01 6.698839115013708323e-01 3.337660543289707515e+00
3.160000000000000000e+02 2.383976101235335265e-01 2.863173677369995618e-01 6.041544023491656201e-01 3.264244224770532998e+00
3.170000000000000000e+02 2.121702823497905732e-01 2.701089789182870571e-01 6.260899903347207918e-01 3.792587361082963238e+00
3.180000000000000000e+02 1.861407677969926788e-01 2.529982367994331183e-01 6.669421616191497648e-01 4.601607197324268483e+00
3.190000000000000000e+02 3.553246646414848220e-01 3.495500925217582822e-01 6.005817522901492067e-01 2.267883052507853936e+00
3.200000000000000000e+02 3.187414048643404940e-01 3.310670699924519456e-01 6.511888264713869834e-01 2.900336660984219161e+00
3.210000000000000000e+02 2.220304956051237233e-01 2.763141070840758884e-01 8.920267300432120905e-01 6.106974817385328436e+00
3.220000000000000000e+02 8.821149671897088318e-02 1.741643805648905863e-01 8.477160213451762072e-01 1.027369315811616524e+01
3.230000000000000000e+02 3.076687911802605258e-01 3.252658484763558122e-01 6.953280718202182742e-01 3.334499924464753295e+00
3.240000000000000000e+02 4.584923724713318993e-01 3.970660920718235842e-01 7.028727478804746021e-01 2.400100303835473792e+00
3.250000000000000000e+02 4.002135082055345294e-01 3.709732677197103978e-01 9.014802654091331746e-01 4.077630079474245051e+00
3.260000000000000000e+02 1.320748136229147607e-01 2.131114319678974189e-01 8.019422481771306677e-01 7.466314114223493448e+00
3.270000000000000000e+02 2.814951204354323444e-01 3.111230441771017929e-01 6.946132471846209189e-01 3.575696611977796646e+00
3.280000000000000000e+02 1.953913944832973149e-01 2.592086321054158371e-01 6.226212911227475555e-01 4.006365533445602978e+00
3.290000000000000000e+02 1.916680226697419220e-01 2.567270173802359556e-01 6.917651307226787560e-01 4.750075881223436269e+00
3.300000000000000000e+02 9.920852687596171116e-02 1.847018496019463274e-01 6.419545339821864927e-01 6.735707219192693884e+00
3.310000000000000000e+02 8.020749809618429871e-02 1.660749876563014094e-01 8.124092177756728761e-01 1.033594819159160316e+01
3.320000000000000000e+02 1.428316786228451818e-01 2.216200324518163567e-01 8.410058430926810047e-01 7.547133525356654715e+00
3.330000000000000000e+02 2.258338510474039995e-01 2.786706715793392797e-01 9.504142799098520555e-01 6.570217240562488570e+00
3.340000000000000000e+02 3.817629126938762441e-01 3.623210879595158973e-01 6.549403143797141169e-01 2.495326808051778311e+00
3.350000000000000000e+02 1.685698942634614172e-01 2.407613396707394826e-01 7.026757262223310985e-01 5.319531629119030214e+00
3.360000000000000000e+02 3.149618144236274175e-01 3.290983431510253188e-01 8.957230571365085714e-01 4.819207397570835383e+00
3.370000000000000000e+02 4.073768245259959397e-01 3.742785198279672820e-01 8.042895164810663911e-01 3.362932006878225355e+00
3.380000000000000000e+02 3.884560137671027036e-01 3.654834102982457145e-01 8.977452372353147414e-01 4.144443374292139382e+00
3.390000000000000000e+02 1.434562106710226825e-01 2.221040211778823603e-01 7.372765296780494637e-01 6.338830773902889959e+00
3.400000000000000000e+02 3.268639885551850588e-01 3.352588739140644480e-01 9.513759472281300145e-01 5.114067074714489181e+00
3.410000000000000000e+02 3.802496331584294120e-01 3.616022681143251649e-01 9.323278999468695982e-01 4.454594441914951020e+00
3.420000000000000000e+02 4.066577444509676953e-01 3.739480455826251215e-01 5.825272372633680806e-01 1.860164800958498788e+00
3.430000000000000000e+02 1.895115721621259408e-01 2.552787186268911102e-01 7.600477652249156835e-01 5.468931341149680492e+00
3.440000000000000000e+02 3.548591530539927930e-01 3.493210443240521990e-01 8.249685397046984114e-01 3.903726886833952303e+00
3.450000000000000000e+02 4.572064661698593824e-01 3.965088872757195348e-01 8.275608507422536064e-01 3.205854080382018356e+00
3.460000000000000000e+02 2.642000155015272189e-01 3.014138215949362931e-01 8.738032419531502892e-01 5.269852209286296940e+00
3.470000000000000000e+02 1.996799837681216827e-01 2.620378397040445395e-01 5.855635911510855829e-01 3.580915713284821056e+00
3.480000000000000000e+02 1.339680230959396923e-01 2.146334064789102158e-01 7.596402313712371512e-01 6.897439385877721207e+00
3.490000000000000000e+02 4.624282941872027708e-01 3.987667543547270266e-01 7.058982036001507643e-01 2.400195942347839395e+00
3.500000000000000000e+02 4.242904298575156385e-01 3.819692149221222688e-01 7.770299565974371214e-01 3.071513835002235293e+00
3.510000000000000000e+02 2.235172395692592295e-01 2.772376804802892947e-01 6.385993178855722263e-01 3.755776389110011326e+00
3.520000000000000000e+02 3.317736812608816366e-01 3.377673836482389946e-01 7.826629985421386104e-01 3.790679349517433128e+00
3.530000000000000000e+02 3.716936378778076255e-01 3.575109168016057937e-01 7.758193835329412202e-01 3.416703065751444779e+00
3.540000000000000000e+02 3.636831213952876896e-01 3.536375042431986193e-01 7.604613336331504936e-01 3.366723526514088238e+00
3.550000000000000000e+02 1.545538476968290054e-01 2.305348859337330025e-01 8.193876350240619777e-01 6.935684157494511837e+00
3.560000000000000000e+02 4.078022325936086490e-01 3.744738912224480631e-01 9.109992240029296529e-01 4.084502281286324532e+00
3.570000000000000000e+02 3.940333421950331094e-01 3.680978071031947296e-01 6.298819130217654383e-01 2.250149657616462573e+00
3.580000000000000000e+02 2.101786888304200962e-01 2.688382645589577624e-01 7.213853735631396979e-01 4.721573139150299525e+00
3.590000000000000000e+02 2.799296663550503439e-01 3.102567274305475520e-01 7.447855735545806377e-01 4.002648259597149760e+00
