# om	S8	As*1e9
3.097347563224411848e-01 6.761660540357337101e-01 3.167080300723913222e+00
4.268116402733488357e-01 6.059209142844015350e-01 1.920771214117126480e+00
3.564741362143448167e-01 8.193158272937191011e-01 3.849067250767388426e+00
3.331254288453103229e-01 8.973312793111849484e-01 4.640008753173402667e+00
2.034993153412023581e-01 6.412624487088167680e-01 4.062626958468511518e+00
4.654733913468594442e-01 7.540764225497428308e-01 2.691588112169149394e+00
4.578411183178812682e-01 7.472474976068940178e-01 2.687608386305408548e+00
4.231849537642294878e-01 7.141902775722199781e-01 2.659489480529078076e+00
2.382989959743446184e-01 7.631548465442510309e-01 4.677399822061234502e+00
4.519361510168620755e-01 7.027253068882617359e-01 2.431673364830567063e+00
1.103893447844339626e-01 7.049172111531760709e-01 7.097844924993900406e+00
2.621610255963426339e-01 7.581368653872735397e-01 4.319114141410379304e+00
3.363704527396537691e-01 8.084738684275002418e-01 3.943222909078215377e+00
3.615010832743763558e-01 8.668589245897131423e-01 4.150361983189588599e+00
2.580277489275516478e-01 6.122056386615930546e-01 3.124872115645372705e+00
3.399722021482113332e-01 9.098590714581549221e-01 4.664940353964395214e+00
3.438794521906088919e-01 8.970259076051226854e-01 4.531525131650358418e+00
3.684843752357912505e-01 6.871852857113188717e-01 2.807675731569342137e+00
4.338822081397022967e-01 8.276999844261682115e-01 3.347516730360386550e+00
2.885611191131801645e-01 8.121220613469781746e-01 4.454113350408002603e+00
2.895179799243169372e-01 6.117080048761075473e-01 2.828536081898001431e+00
1.430061981632512746e-01 9.233130908439028950e-01 8.484811033308107042e+00
1.585013747457560962e-01 6.688517476147710639e-01 5.183244608535737541e+00
1.236413222272503276e-01 8.245107417156456453e-01 8.065436789086179559e+00
1.962759797156362340e-01 7.796131874113781945e-01 5.528816107953870684e+00
2.159650919951136283e-01 6.875555493412338626e-01 4.313979372490237552e+00
3.638692728537837873e-01 7.702946655682223476e-01 3.435995716542468603e+00
3.298319703783435530e-01 8.878078054658757878e-01 4.601686853605768235e+00
1.212477997748776792e-01 6.708081086675297122e-01 6.251662141179670229e+00
1.680229261085121606e-01 6.838674538547784287e-01 5.132679326485295235e+00
3.268119439115737546e-01 6.783745049044218600e-01 3.044368900288143553e+00
2.604679327620949558e-01 9.198445581153128492e-01 5.713558324856384374e+00
2.675404618860016126e-01 7.043113815555851476e-01 3.803118710493649690e+00
3.694535605886621887e-01 7.233688449782367247e-01 3.059307563748383973e+00
1.358251192928645046e-01 9.677944697281906095e-01 9.284255523607134464e+00
8.146114980567373265e-02 9.314804758429513498e-01 1.204848813847343436e+01
3.116031190114382232e-01 8.778978547353496475e-01 4.717962940553578122e+00
2.551391155976251435e-01 5.862802867987095823e-01 2.931857288175127696e+00
3.606375052850086527e-01 8.420835409490279311e-01 3.978987920014283919e+00
3.852630653763154944e-01 7.812015755326193744e-01 3.356271459810430624e+00
1.496237280359498101e-01 9.426025474754198274e-01 8.464280403132519837e+00
7.655394694889267049e-02 7.956468339628773867e-01 1.036660192497378929e+01
4.561074184857124569e-01 7.936689015037287076e-01 2.994685058965236291e+00
9.264506844179759559e-02 7.751537589418042717e-01 8.940487508413371032e+00
2.360764141410864048e-01 9.127262198611871824e-01 6.043775131819701940e+00
3.230368012135115818e-01 8.432153859423088260e-01 4.331674666856862643e+00
4.085584433175220020e-01 8.053380706123491883e-01 3.362138164664215001e+00
2.611694728992789427e-01 9.595877416226292755e-01 6.040199180533939227e+00
1.513121673540764878e-01 9.246251705015539057e-01 8.204818154412619080e+00
3.095998339302237778e-01 8.300215581065309989e-01 4.366965729084245851e+00
2.553714230886729997e-01 9.650001465951258961e-01 6.178521433869793356e+00
4.474990536060919899e-01 6.695978166246645547e-01 2.239398303264228840e+00
3.037200991914255632e-01 7.034760063348333148e-01 3.433807778113453946e+00
3.357487367336844941e-01 7.609670659668449355e-01 3.593380560661212808e+00
1.771659453731667389e-01 8.522303873656562612e-01 6.677653622367399677e+00
4.414121440927105677e-01 5.816791317755657387e-01 1.695534045303452420e+00
3.483247486293308826e-01 5.795542756180822597e-01 2.157096496418780429e+00
4.067788042103810953e-01 6.457992406313480815e-01 2.289650251679933302e+00
4.290456062155860728e-01 9.499261301246975098e-01 4.187089624021512080e+00
3.333479632379187096e-01 9.636297476865052225e-01 5.135571542232364450e+00
1.756609872404422679e-01 9.432333575237391576e-01 7.656477294013280144e+00
4.411159738354499815e-01 6.537340593818191659e-01 2.167133854278999738e+00
3.528507158524575860e-01 6.381552554947831357e-01 2.557387736915961884e+00
4.139723055367916515e-01 9.309952623314057263e-01 4.172972352807228447e+00
3.696029539381101570e-01 9.078265249502991407e-01 4.373612469610369757e+00
3.434870767585692097e-01 8.198622522185279315e-01 3.964531229863384798e+00
4.576769435124110608e-01 7.281036739855084594e-01 2.565790686062777493e+00
1.078112060048679599e-01 7.678938189201188758e-01 8.038664832946121663e+00
3.575612816079721812e-01 8.882974276814110670e-01 4.340131102299682908e+00
3.097019379587609422e-01 7.367430241497082699e-01 3.639256271981290869e+00
3.629634700194722674e-01 7.883929998562306807e-01 3.573131455295631032e+00
2.405986988698887996e-01 6.778376327384116884e-01 3.890879523793625783e+00
4.405114404512229243e-01 6.713716927197364015e-01 2.285266351511114902e+00
1.321106909763109238e-01 9.578078376560198448e-01 9.324072512252680411e+00
2.563613006931312888e-01 7.271828012391963192e-01 4.126283796398338310e+00
4.359427557424136457e-01 7.882257405034875930e-01 3.075441776519869830e+00
3.435952112347387954e-01 6.039426008335063711e-01 2.366667866358344252e+00
3.991944174097977749e-01 8.935878910033207001e-01 4.031356833431010145e+00
3.731980506511451412e-01 7.178687227644346969e-01 2.994327897404325700e+00
2.161974250193419989e-01 6.570469666861381564e-01 4.026080547045465252e+00
4.611209451076976884e-01 8.717655329722842072e-01 3.465495247479605023e+00
1.391740188101145137e-01 6.790004356534803387e-01 5.790463503693072056e+00
3.000763896362271810e-01 5.969298078472289326e-01 2.624098013845326260e+00
2.693350646251951308e-01 9.223142801052187645e-01 5.604492389949591313e+00
1.511006130343508502e-01 6.624835509701685332e-01 5.288453304372257691e+00
1.728437015170802837e-01 7.295417167343226650e-01 5.507376282139167856e+00
2.359603180122064325e-01 7.861373028491905890e-01 4.916014283926909201e+00
2.883993013053096632e-01 7.646253084528330524e-01 4.072528634502164735e+00
1.873792583663158595e-01 7.328211602845305928e-01 5.239201133129038013e+00
7.569150579767502940e-02 7.151615556172431498e-01 9.169175291701598951e+00
4.602431347373008297e-01 6.889673253499506433e-01 2.302673836465322754e+00
4.351121249460515594e-01 8.662683202860607112e-01 3.593291049336026166e+00
2.925395185132758646e-01 6.328022058032388708e-01 2.972093604557261681e+00
2.005539716592110722e-01 8.496896904566142439e-01 6.125385513787481528e+00
3.876718349596142699e-01 6.349773468843240565e-01 2.321174469871240209e+00
4.439347511653893297e-01 7.264583987112354091e-01 2.626750993993466121e+00
4.432403328054894676e-01 7.674811796996936497e-01 2.897578733363145975e+00
2.011110209145539618e-01 6.351226591207965733e-01 4.039757502494877528e+00
3.906478429136798214e-01 8.875904784908271727e-01 4.056465725978013026e+00
3.314871621553999725e-01 8.750092073308517460e-01 4.488564662944313000e+00
2.861186357136166203e-01 8.671626445683269235e-01 4.928117844384205526e+00
1.211854826346405734e-01 5.816694662779857694e-01 5.143734349937314931e+00
3.147328860503973980e-01 7.252094343873533022e-01 3.504074882338940267e+00
3.884990422956793310e-01 6.599999179571935937e-01 2.490504863430128335e+00
3.430093327942956849e-01 5.990803187205636648e-01 2.334489494376080554e+00
8.167429228425082677e-02 9.622417918170514950e-01 1.249664587008023986e+01
1.833354249007350112e-01 6.800518179418869602e-01 4.785418748791302690e+00
2.171651238423015218e-01 6.580843093980881520e-01 4.022066499290010810e+00
8.460941042512826193e-02 9.564367036933579813e-01 1.215471196219843364e+01
9.010869242378349853e-02 6.296495111282252033e-01 6.993416290180022088e+00
2.515390384246765088e-01 7.846306080514315884e-01 4.682254683037982090e+00
4.158838960034887400e-01 9.029037712250403969e-01 3.969696301965021323e+00
2.541175298314432007e-01 8.964464865907094682e-01 5.609364922269683973e+00
1.267991047686016781e-01 9.482396209695416189e-01 9.444404905532717720e+00
2.668376808088424035e-01 7.526335580188201480e-01 4.216427946589295317e+00
1.217749878117375950e-01 7.276085751670402502e-01 6.939206499997313315e+00
3.226057723182439441e-01 8.226914680268853086e-01 4.179317936726341998e+00
3.468316287449600965e-01 7.980080755061289555e-01 3.774345488093702183e+00
2.307361465187708904e-01 9.272627906106777340e-01 6.268672289966511713e+00
1.018970705471641813e-01 9.438378734215160382e-01 1.071823111040955467e+01
3.046240796437039156e-01 7.061183285063760140e-01 3.446345452902170425e+00
2.449181243519950313e-01 8.750471894017083363e-01 5.565360039764479794e+00
4.417681229353351835e-01 9.337367552465918319e-01 3.990301791272204301e+00
2.199298818835876690e-01 6.817630538295977871e-01 4.202355373483884549e+00
2.218673299753988748e-01 8.549673292109143397e-01 5.768906545399092423e+00
2.907645848772638653e-01 7.374369551394036604e-01 3.828784842938965927e+00
4.141211151159205350e-01 8.804387783205975815e-01 3.831260815183196389e+00
1.052276222092607683e-01 7.809840809048310684e-01 8.337316416278198972e+00
1.428072756514622288e-01 5.891084352886355457e-01 4.658209038174128125e+00
2.890612346542210109e-01 7.515442114558423814e-01 3.959979486109357349e+00
3.431059937464747689e-01 6.716024160241060859e-01 2.870609481796438711e+00
1.841377316688509180e-01 8.126754790109240734e-01 6.110267515975035479e+00
3.538913090868494038e-01 6.878685513024348497e-01 2.912819330565213694e+00
4.576708443100458990e-01 8.519871502821733111e-01 3.359689794612008118e+00
1.589649152986181979e-01 8.646293718335585909e-01 7.301364471042402826e+00
3.244238545622599168e-01 8.436822166642563570e-01 4.321463992110885499e+00
2.400960632223738123e-01 7.733472385927318005e-01 4.742165363222435204e+00
1.087530877068579871e-01 6.261460535514424830e-01 6.131261443937416900e+00
1.986830465136068535e-01 8.241144714913688496e-01 5.915279693472585976e+00
4.088957073531916397e-01 6.526834273067191328e-01 2.324944789252186172e+00
4.412191248275188493e-01 8.645191357508809071e-01 3.542336623943678209e+00
4.578757721389752344e-01 6.159610018688536082e-01 1.846307575964724279e+00
1.308430372679465492e-01 8.150661059770418770e-01 7.668526787283637347e+00
3.352511545221279476e-01 9.450201977099204065e-01 4.975668800884713860e+00
1.893553909663717172e-01 7.018907227779542790e-01 4.892656770181428527e+00
2.947121656038581561e-01 9.141267154314673959e-01 5.199933706030856584e+00
3.019032535128182149e-01 8.695477023337286893e-01 4.760741587605924252e+00
3.934601133654062610e-01 7.284318896338493055e-01 2.934428073122079095e+00
4.120193218999477769e-01 6.353295851512956727e-01 2.190933998978352282e+00
1.298317160788550750e-01 7.518468155493188698e-01 6.945873546920221742e+00
7.462175039093665863e-02 7.389521273933196133e-01 9.627221669836311335e+00
3.013314234142653314e-01 6.802932337993902179e-01 3.272612108054588465e+00
8.173510704079717248e-02 7.713797945030814729e-01 9.597026868103318620e+00
4.621160321391581949e-01 8.519047187803516774e-01 3.332841720463826984e+00
1.364519350317875968e-01 7.313367217496629102e-01 6.482999314649184441e+00
4.414960943074909272e-01 6.274611889754273530e-01 1.993878805064883242e+00
3.031752236107409515e-01 7.748511601726381093e-01 4.000746520766972125e+00
3.528188549496959481e-01 7.786731700837813408e-01 3.583172841869573855e+00
1.426281197090666641e-01 7.179335092857469514e-01 6.141251968147274809e+00
1.314603828383726913e-01 7.838656169061042345e-01 7.272505747071701165e+00
2.902118161215893055e-01 7.787949861925859141e-01 4.167251861110273126e+00
4.368348426517367766e-01 7.701916767780407902e-01 2.951864948347986850e+00
1.785281079021606154e-01 8.855107350851547654e-01 6.985567849684517938e+00
7.381762982114115079e-02 9.266522779588290959e-01 1.268591809001613768e+01
1.789361565285319811e-01 8.431256844212593471e-01 6.540817125175587776e+00
4.505346943277137584e-01 6.928509394379527286e-01 2.374940204957947554e+00
4.513109387264521155e-01 7.783845783169734966e-01 2.923053912945586585e+00
3.569279833952010428e-01 5.973778039876297408e-01 2.234812623931369036e+00
8.467899372317422291e-02 8.772827137876990644e-01 1.096962944004951623e+01
2.740958802025790231e-01 9.493417255500772312e-01 5.761091693957245852e+00
1.713707520791749039e-01 9.486536125788100904e-01 7.834610853260059571e+00
1.203775126127526462e-01 6.212627741095146927e-01 5.662724898485929970e+00
4.455879473812085489e-01 8.654126282668497261e-01 3.520410768290476167e+00
1.615889768932545767e-01 6.597628368319825576e-01 5.015305145511344875e+00
1.721135093646163350e-01 8.223216159863626640e-01 6.493019021034870164e+00
3.452359053823191859e-01 8.330403689953724822e-01 4.046382954472081295e+00
2.952581164353282328e-01 6.818832870827120640e-01 3.340272704940633997e+00
4.680052956513135465e-01 5.812204234682489812e-01 1.583214650733489659e+00
9.568649045653793150e-02 8.438488623464328597e-01 9.726354765467274177e+00
3.612083239222129705e-01 7.897433491334866495e-01 3.596638343763841394e+00
1.404877501425116082e-01 7.492389193146286042e-01 6.565879515056051829e+00
4.177583088648538778e-01 8.549839079662405750e-01 3.634650292340535938e+00
7.849103080618838324e-02 8.764065380177766817e-01 1.146148159822276646e+01
1.872931988189978636e-01 8.684840411149762351e-01 6.599862434572083103e+00
2.574597396873382071e-01 8.628971587814386890e-01 5.272519376913452405e+00
4.696658608298944770e-01 6.935982275599916758e-01 2.287579761947701851e+00
3.519901705024945371e-01 5.720674068204916196e-01 2.080165566479025063e+00
2.381233014747599630e-01 8.894859914399343426e-01 5.802230831840637038e+00
2.403280231040614834e-01 9.438812397768503448e-01 6.246928509652613926e+00
3.188070805552477571e-01 6.184767820682112172e-01 2.648658824132688938e+00
4.604154475253654510e-01 7.005416919629472439e-01 2.375799158897608176e+00
2.837933613723865323e-01 6.809145616938104828e-01 3.441190135693962038e+00
3.425534375390132946e-01 7.334803069750773785e-01 3.332951644000742508e+00
3.546405845693100800e-01 8.027382746757066867e-01 3.743745585929547648e+00
2.198190611003287831e-01 7.831361121473877640e-01 5.141293042756359455e+00
3.506042056353613212e-01 9.520873996322833932e-01 4.870754751375089953e+00
2.251811903691772476e-01 9.416305683739883969e-01 6.502526911812010368e+00
4.680511886862965820e-01 5.968276379527253095e-01 1.681932702808976554e+00
1.503320832177962307e-01 8.248515212589117018e-01 7.122772339910474315e+00
2.785533000295704054e-01 8.012669221141772713e-01 4.481647326333289882e+00
2.122739756420676527e-01 6.415574780935764387e-01 3.936688150523996566e+00
1.516173339492403738e-01 9.401465044160551843e-01 8.367251381991811954e+00
2.901738436236952490e-01 8.303301686511097568e-01 4.582411763661690784e+00
2.074652266239647991e-01 8.300583682281490461e-01 5.800371641682360746e+00
2.910590108184961666e-01 6.541329539972221552e-01 3.156383588470916823e+00
8.311961644116799830e-02 8.282497602429017558e-01 1.035435096867510474e+01
2.863724186556403373e-01 9.194749893040701227e-01 5.348792446944422352e+00
2.476202352844637800e-01 8.543394821036914832e-01 5.343016088355700077e+00
1.216801564907122046e-01 7.320550207255387409e-01 6.997988641846859537e+00
3.036348484835621475e-01 9.168016942028400784e-01 5.112920516790156356e+00
1.524410497992185198e-01 7.869851995071499573e-01 6.638303929202692188e+00
2.726568670137364814e-01 7.156688793691299288e-01 3.841764832354196191e+00
